whiskyID,rev_ID,date,rating,text
33036,33036-891,24.09.2022,4.0,"Aroma: volle, warme Frucht und Süße, Aprikose, Honig, leichte Sherry-Note, Karamell, im Hintergrund etwas Apfel, Zitrusfrucht, Orangen  Geschmack: weich, dann Orangen und leichter Honig, spät Malz, spät etwas Kakaoartiges  Abgang: mittellang, Hoooonigsüße, Frucht, kaum Eiche, leichte Würze  Kommentar: schön warm, milder Malt; toller Einsteiger!"
33036,33036-892,27.09.2022,5.0,Aroma: <Sherry> <Vanille>   Geschmack: <Sherry> <Süße>   Abgang: <Eiche>   Kommentar:
33036,33036-893,05.10.2022,4.0,Kommentar: <Sherry> <Süße> <Gewürze> <Eiche>
33036,33036-894,05.10.2022,5.0,Aroma: <Sherry> <Vanille>   Geschmack: <Eiche> <Honig>   Abgang:   Kommentar: Ich liebe das Flaschendesign.
33036,33036-895,09.10.2022,5.0,Aroma: <Sherry> <Vanille> <Süße>   Geschmack: <Sherry> <Süße> <Früchte> <Honig>   Abgang: <Sherry> <Nüsse> <Süße> <Gewürze> <Früchte>   Kommentar:
33036,33036-896,15.10.2022,5.0,Aroma: <Sherry> <Süße> <Früchte>   Geschmack: <Sherry> <Süße> <Honig>   Abgang: <Eiche>   Kommentar:
33036,33036-897,15.10.2022,4.5,Aroma: <Sherry> <Süße> <Früchte>   Geschmack: <Süße> <Sherry> <Honig>   Abgang: <Eiche>   Kommentar:
33036,33036-898,30.10.2022,5.0,Aroma: <Honig> <Vanille>   Geschmack: <Honig> <Sherry> <Früchte>   Abgang: <Gewürze>   Kommentar:  Sehr lecker
33036,33036-899,04.11.2022,4.5,"Aroma: <Sherry> <Süße> <Früchte>   Geschmack: <Sherry> <Getrocknete Früchte> <Honig> <Nüsse> <Pfirsich> <Birne>   Abgang: mittellang und weich  Kommentar: toller Standard - würde mir aber wünschen, ihn einmal ohne Kastration (Farbe, Kältefiltrierung) probieren zu können"
33036,33036-900,08.11.2022,3.5,Aroma: <Sherry> <Süße>   Geschmack: <Sherry> <Walnuss>   Abgang: <Eiche>   Kommentar:
33036,33036-901,09.11.2022,4.5,Aroma: <Orange> <Vanille> <Zimt>   Geschmack: <Banane> <Orange> <Honig>   Abgang: <Zimt> <Öl> <Malz>   Kommentar: weich und rund
33036,33036-902,13.11.2022,4.0,"Aroma:  <Orange> <Eiche> <Zimt> <Sherry>  Geschmack:  <Eiche> <Sherry>  Abgang: <Eiche> <Nüsse>   Kommentar: sehr schöner Whisky im Aroma, riecht sehr intensiv nach Orange, weicher Abgang. Ideal für Anfänger."
33036,33036-903,13.11.2022,1.0,Aroma: <Sherry> <Vanille> <Süße>   Geschmack: <Sherry> <Nüsse>   Abgang: <Nüsse> <Eiche>   Kommentar:
33036,33036-904,15.11.2022,,Aroma: Ich schmecke in aller erster linie <Gewürze> und<Nelke>   Geschmack:   Abgang:   Kommentar:
33036,33036-905,16.11.2022,4.0,Aroma: <Honig>   Geschmack: <Süße> <Sherry>   Abgang: <Schokolade> <Vanille>   Kommentar:
33036,33036-906,16.11.2022,5.0,"Aroma: <Orange> <Mandeln> <Eiche> <Süße>   Geschmack: <Orange> <Apfel> <Orange> <Süße>   Abgang:<Eiche> <Mandeln> <Süße>   Kommentar: Sehr runder Whisky, den man das ganze Jahr über trinken kann"
33036,33036-907,26.11.2022,4.5,"Aroma: <Sherry> <Süße> <Honig>   Geschmack: <Süße> <Sherry> <Zimt>   Abgang: <Süße> <Gewürze> <Eiche>   Kommentar: Nicht ohne Grund einer der beliebtesten Whisky in der Preisklasse. Sehr angenehmes Aroma, voller Süße, Sherry und Honig. Die Vanille habe ich leider nicht in der Nase. Anfangs ein sehr milder und weicher Geschmack, danach geht es in eine leichte und angenehme Würzigkeit über. Die Nuss schmecke ich persönlich nicht raus. Der Abgang ist lange und zum Ende hin deutlich trocken. Wirklich sehr empfehlenswert, auch für Anfänger. Wird sicherlich nicht die letzte Flasche gewesen sein."
33036,33036-908,27.11.2022,4.0,Aroma: <Sherry> <Süße> <Zitrus>   Geschmack: <Sherry> <Zitrus> <Früchte> <Pfirsich>   Abgang: <Vanille>   Kommentar:  Ein guter Einsteigerwhisky zum attraktiven Preis. Viele fruchtige Aromen. Er könnte insgesamt etwas mehr Wumms haben.
33036,33036-909,08.12.2022,4.0,Aroma: <Sherry> <Zitrus> <Orange>   Geschmack: <Orange> <Süße>   Abgang: <Süße> <Eiche>   Kommentar:
33036,33036-910,09.12.2022,4.0,Aroma: <Sherry> <Süße> <Orange>   Geschmack: <Honig> <Orange>   Abgang: <Zimt> <Orange>   Kommentar: echt ein guter Einsteiger.
33036,33036-911,10.12.2022,4.0,Aroma: <Früchte> <Sherry> <Orange>   Geschmack: <Honig> <Süße> <Nüsse> <Sherry>   Abgang: <Gewürze> <Eiche>   Kommentar:
33036,33036-912,11.12.2022,3.0,Aroma: <Süße> <Sherry> <Früchte> <Vanille>   Geschmack: <Süße> <Nüsse> <Sherry>   Abgang: <Eiche> <Süße>   Kommentar:
33036,33036-913,14.12.2022,4.0,Aroma: <Eiche> <Früchte>   Geschmack: <Süße> <Sherry>   Abgang: <Eiche> <Süße>   Kommentar: Für jeder Mann
33036,33036-914,22.12.2022,4.5,"Aroma: <Sherry> <Orange> <Eiche>   Geschmack: <Sherry> <Orange> <Eiche> <Süße>   Abgang: <Gewürze> <Orange> <Süße>   Kommentar: sehr lecker, sehr zu empfehlen"
33036,33036-915,28.12.2022,5.0,"Aroma: <Sherry> <Eiche> <Zitrus>   Geschmack: <Eiche> <Sherry> <Früchte><Gewürze>   Abgang: <Eiche> <Gewürze>   Kommentar: Sehr zu empfehlen, habe immer eine Flasche Zuhause."
33036,33036-916,28.12.2022,,Aroma: <Süße> <Sherry> <Honig> <Vanille>   Geschmack: <Süße> <Honig>   Abgang: <Süße>   Kommentar:
33036,33036-917,02.01.2023,3.5,Aroma: <Sherry> <Früchte>   Geschmack: <Süße> <Sherry>   Abgang: <Eiche> <Süße> <Gewürze>   Kommentar:
33036,33036-918,05.01.2023,4.0,Kommentar:  <Sherry> <Walnuss> <Süße>
33036,33036-919,08.01.2023,4.0,Aroma: <Sherry> <Honig>   Geschmack: <Sherry> <Honig> <Vanille>   Abgang: <Eiche>   Kommentar:
33036,33036-920,20.04.2022,4.0,Aroma: <Süße> <Früchte> <Vanille>   Geschmack: <Banane> <Honig> <Karamell> <Nüsse>   Abgang: <Süße> <Eiche>  Kommentar:
33036,33036-921,22.04.2022,4.0,"Aroma: <Süße> <Honig> <Früchte> <Vanille>   Geschmack: <Vanille> <Honig> <Nüsse>   Abgang: <Süße> <Honig>   Kommentar: Ein schöner, weicher Whisky mit vielen süßen Noten. Ideal für als Geschenk für Einsteiger."
33036,33036-922,28.08.2022,5.0,"Aroma: <Süße> <Vanille> volle Frucht  Geschmack: <Sherry> weich  Abgang: <Karamell> sehr angenehm  Kommentar: angenehmer Malt, für viele geeignet da nicht zu aufbringend"
33036,33036-923,13.10.2022,5.0,Aroma: <Früchte> <Sherry> <Süße>   Geschmack: <Sherry> <Honig> <Früchte> <Nüsse>   Abgang: <Eiche> <Früchte> <Süße>   Kommentar:
33036,33036-924,03.11.2022,3.5,Aroma: <Süße> <Sherry>   Geschmack: <Sherry> <Süße> <Gewürze> <Honig>   Abgang: <Süße> <Sherry>   Kommentar:
33036,33036-925,04.11.2022,4.5,Aroma: <Eiche> <Haselnüsse>   Geschmack: <Floral>   Abgang: <Süße>   Kommentar:
33036,33036-926,06.11.2022,3.0,Aroma: <Süße> <Sherry> <Vanille> <Früchte>   Geschmack:   Abgang:   Kommentar:
33036,33036-927,20.11.2022,4.0,Aroma:  <Orange> <Süße> <Eiche>  Geschmack:  <Früchte> <Karamell>  Abgang:   Kommentar:
33036,33036-928,16.12.2022,4.0,
33036,33036-929,23.09.2022,4.0,Aroma: <Süße> <Honig> <Orange>   Geschmack: <Süße> <Früchte>   Abgang: <Eiche>   Kommentar:
464,464-1,03.07.2015,,"Aroma: Viel Rauch. Dann fruchtig süßer Sherry, sanfte Tabaknoten und Espresso. Vanille und Karamell.   Geschmack: Süßliches Malz verbunden mit etwas Öligkeit. Im Hintergrund entwickelt sich Rauch.   Abgang: Lang, rauchig und aromatisch."
464,464-2,11.06.2010,5.0,"Aroma: Zunächst erkennt man, wie bei fast allen Ardbegs, viel Rauch. Dann erscheint ein fruchtigsüßer Sherryton, der sanft in Tabaknoten und Espresso-Aromen übergeht. Wer mit Wasser verdünnt erhält ein ganzes Bukett an Aromen, beginnend beim Vanille des Bourbonfasses bis hin zum Karamell der getoasteten Eiche des Fasses.  Geschmack: Im Geschmack findet sich dann Ardbeg typisches, süßliches Malz verbunden mit etwas Öligkeit. Man braucht jedoch etwas länger, um das unter dem immer vorhandenen Rauch zu entdecken.  Abgang: Er ist lang, rauchig und aromatisch. Ganz zum Schluss setzt sich wieder der Sherry durch."
464,464-3,13.02.2011,4.0,"kräftig, viel Torf&Rauch, Sherry, langer Abgang"
464,464-4,21.01.2017,4.0,"Aroma: viel Rauch, Asche, Lagerfeuer, etwas Tabakrauch... dann Vanille und Grünzeug (Gras, Limette, Tannennadeln?, Kümmel), ein bisschen gebrannter Zucker, etwas Bohnerwachs  Geschmack: sehr kräftig, Pfeffer, süß (Malz, Melasse, brauner Zucker), pflanzlich-bitter (Blumenschnitt, Tomatenkraut), Vanille, Limettensirup  Abgang: lang, viel Pfeffer, Asche, Zartbitterschokolade, etwas salzig, es bleibt ein intensives, trockenes Mundgefühl  Kommentar: Kräftiger, vollmundiger Fassstärke-Kracher mit Charakter, verträgt etwas Wasser, das macht aber weniger Spaß. Von zu jungen Fässern ist nichts zu merken, von Sherryfässern aber auch nicht wirklich (falls welche dabei sein sollten), zu Recht eine der Säulen von Ardbeg, mit 55-60€ nicht billig, aber noch erträglich bepreist."
464,464-5,15.04.2017,4.0,"Aroma: Direktvergleich L8258 2008 gegen L65506 04/05/2016: L8 ist deutlich dunkler als L6, der übliche Einschenktropfen riecht und schmeckt deutlich fruchtig (rote Beeren), der vom L6 gar nicht, herb, dumpf, rauchig Im Glas: Lagerfeuerrauch, L6 aschiger, frischer, schärfer, dazu Grünzeug - Gras, Limettenschale, Baumnadeln, L8 süßer, weicher, etwas speckig, zum Rauch brauner Zucker und dunkle Beeren... Zeit bringt leichte Annäherung - für L6 etwas mehr Tiefe und Süße in Richtung Schokolade, für L8 auch ein Hauch Nadelwald  Geschmack: viel Rauch, viel Süße, L6 eher cremig, weiße und Milchschokolade, dazu Asche, bitter, Harz, Tannenadeln, weißer Peffer, L8 erst superweich und seidig, die dunklen Beeren ganz kurz auf der Zunge, dann brauner Zucker, Kräuterlikör, dann immer schärfer und bitterer, schwarzer Pfeffer, Kräuterbitter bis Hustensaft, Harz  Abgang: lang, pfeffrig, cremig-süß ins bittere übergehend, L6 etwas harziger, L8 mehr Kräuter, Hustentropfen  Kommentar: Zu Uigeadail allgemein habe ich bei der Standardversion was geschrieben, hier sollte es um die Unterschiede der Batches gehen, deshalb sind die besonders hervorgehoben. Ganz so heftig, wie es klingt, sind sie nicht, es ist schon ein ähnlicher Whisky, aber L8 schmeckt schon deutlich nach älterem Whisky und mehr Sherryfässern, trotzdem beides leckere Whiskys. Den Unterschied der kürzlich verglichenen Ben-Nevis-10-Varianten fand ich allerdings wesentlich deutlicher."
464,464-6,17.01.2020,5.0,"<Rauch> <Süße> <Sherry> <Eiche> wunderbarer Rauch;   tolles Aroma, herrlicher Geschmack und sehr langer Abgang...top"
464,464-7,04.07.2020,5.0,Immer wieder ein Genuss!!!
464,464-8,24.05.2021,5.0,Aroma: <Rauch> <Kräuter> <Süße> <Gewürze> <Sherry> <Getrocknete Früchte> <Früchte> Erdnüsse <Kaffee>   Geschmack: <Rauch> <Kräuter> Pinien Kiefern <Süße> <Gewürze> <Eiche> <Herb>   Abgang: <Rauch> <Süße> Nadelhölzer <Kräuter>  <Eiche> <Gewürze> <Pfeffer> <Tabak> <Dunkle Schokolade>   Kommentar: wundervoll
464,464-9,08.01.2022,5.0,
464,464-10,07.06.2015,5.0,"Aroma: Intensiver Phenolrauch, dahinter aber fruchtige Süße, vielschichtig, bis hin zu Tabakaromen. Geschmack: Vollmundige malzige süße, gefolgt von einer leichten fruchtigen Trockenheit. - Nicht so phenolig wie erwartet, aber natürlich immer noch heftig. Abgang: Milde, ölige süße, verbunden mit einer lang anhaltenden Phenolrauchigkeit Kommentar:  Trotz heftigem Phenolrauch mild, süß und komplex. - Ein Spitzenprodukt in seiner Klasse."
464,464-11,09.11.2020,4.0,"Verkostet wurde eine Miniatur L15 02814 , mutmaßlich also Abfüllung aus 2015. Interessant, aber nicht overwhelming, am besten bei etwa 48%. Scheint mir überpreist und etwas zu stark gehypt, vielleicht auch deutliches Nachlassen der Qualität in den Jahren ab 2008. 3,5 Sterne mit Plustendenz - 4x22 Punkte"
464,464-12,09.11.2020,3.0,
464,464-13,16.11.2014,4.0,"Aroma:  In der Nase raucht es, aber nicht zu stark, eher mild. Leichte Süsse steigt auf, Sherrynoten, Rosinen, Traubenschokolade. Alles noch recht harmlos. Geschmack:  Ein erstes kleines Schlücklein verrät dann den Tiger im Schafspelz. Heftiger Antritt, die 54% haben es spürbar in sich, der Rauch entfaltet sich, verändert sich geschmacklich im Hals, wird trockener, sehr schönes Gefühl. Noten von Marzipan kommen hinzu, sehr phänolisch, süsser Nachgeschmack. Ein Tropfen Wasser bändigt den Tiger etwas, aber nicht sehr. Abgang:  Rauch hält lange nach, leichtes Brennen im Rachen. Kommentar:  Fazit: gewaltiger Malt, den man entweder hasst oder liebt!"
464,464-14,01.02.2015,5.0,
464,464-15,06.10.2015,5.0,"Aroma: Rauch (weniger als beim 10er) und süßer fruchtiger Sherry, rote Trauben, dunkle Früchte, Karamell   Geschmack: voll und komplex, neben dem Rauch erst intensiv süß und fruchtig, dann schlägt eine starke würzige Trockenheit zu (starker Speichelfluss), die 54% sind wuchtig, aber eine Verdünnung ist nicht zwingend nötig; dunkle Schokolade   Abgang: lang, stark rauchig, hier merkt man etwas trockene würzige Eiche, die aber schnell der fruchtigen Süße weicht; Zartbitterschokolade; über allem ist Rauch   Kommentar: in allen Bereichen weniger Rauch als beim 10er; der Rauch ist toll eingebunden in die Sherryaromen; insgesamt deutlich komplexer als der 10er oder Corry; voll und intensiv; exzellenter Tropfen"
464,464-16,25.02.2021,4.0,"Aroma: <Süße> <Vanille> <Rauch>Reifen, Asche, <Getrocknete Früchte> <Maritime Noten>   Geschmack: <Getrocknete Früchte> <Süße> <Gewürze> <Rauch> Gummi, Asche, <Schokolade> <Tabak> mit Wasser insgesamt mehr <Früchte> <Vanille>   Abgang: <Gewürze> <Schokolade> <Getrocknete Früchte> <Rauch> ,Asche,   Kommentar: Abgefüllt 11/18 Kein schlechter Islay, sicher nicht. Aber angesichts der vielen Vorschußlorbeeren die diesem Malt schon fast in den Legendenstatus erheben bin ich doch etwas enttäuscht. Man findet schon so einiges in diesem Whisky , keine Frage. Hatte bisher den 10er (grandios), An Oa(fand ich unglaublich süffig), Wee Beasty(gut, aber kommt an den 10er nicht ran) und ein Sample vom Corry(welches mich auch begeistern konnte). Aber dieser Uigedail ist, was das Aroma in der Nase angeht ,schon sehr verhalten. Ich habe mir weit mehr Intensität erhofft. Stattdessen weht in die Nase ein flaues Lüftchen. Im Mund kommt dann mehr, doch daß der Malt 54Vol% aufweist, spüre ich nicht. Nun ist es ja schön, wenn der Alkohol gut eingebunden ist, aber sollte nicht der Geschmack etwas intensiver transportiert werden? Vielleicht war er vor ein paar Jahren noch besser/intensiver.. ich weiß es nicht. Vermute es aber stark, weil irgendwoher muß der gute Ruf ja kommen.  Ich habe hier deutlich(!) mehr Impact erwartet.  Ohne Wasser doch sehr verschlossen, braucht er mMn unbedingt einen guten Spritzer um sich  besser zu öffnen. Eigentliich wollte ich erst nur 3,5* geben aber ich lass die 4 mal stehen. Vielleicht lass ich mich irgendwann mal zu einer zweiten Flasche hinreißen und komm noch drauf...."
464,464-17,23.10.2021,5.0,
464,464-18,14.11.2021,,Aroma: <Rauch> <Sherry> <Dattel>   Geschmack: <Rauch> <Sherry> <Dattel> <Eiche>   Abgang: <Medizinischer Rauch> <Seetang>   Kommentar:
464,464-19,16.05.2022,5.0,"Aroma: Ziemlich intensiver Rauch, und zwar nach Schinken und Speck riechend, ansonsten ist nicht viel an Früchten oder Süsse vorhanden, sondern es dominiert dieser Speck; er macht einen ziemlich massiven, schweren Eindruck, darunter kommt noch etwas Nuss und Kaffee hervor.  Geschmack: Im Mund ganz überraschend dann doch süsslich werdend, wieder begleitet von der Kaffee-Nuss-Note, und erst später drückt der Rauch dann richtig durch, und zwar total aschig.  Abgang: Im Abgang dann entwickelt sich eine pfeffrige Würze, die zusammen mit dem Rauch ein ganz lang anhaltendes Abgangserlebnis ergibt; zudem zeigt sich dann auch noch eine vorher nicht dagewesene Trockenheit.  Kommentar: Schöner, ganz kräftiger, toller Islay-Whisky."
464,464-20,14.01.2018,4.0,"Aroma: RAUCH (sowohl phenolisch als auch nach Feuer duftend), etwas weniger als beim TEN, im Hintergrund dunkle Beeren; mit etwas Wasser kommt mehr Rauch und leicht Vanille  Geschmack: Rauch, dann Frucht, dann Würze, dann wieder Rauch  Abgang: wieder Rauch, mittellang, kurz Frucht  Kommentar: starker, kräftiger, rauchiger Whisky!"
464,464-21,19.09.2013,5.0,Aroma: Nicht so rauchig wie der 10-Jährige. Herrlich eingebunden darin sind die Sherryaromen. Etwas Kakao und Limonengerüche - fruchtig eben. Ganz dezent eine Salzigkeit.  Geschmack: Kolossal und dennoch irgendwie gleichzeitig zart im Antritt. Eine weiche Öligkeit umspült den Mundraum. Jetzt überwiegen die Eiche und Malz. Vanille und Dörrobst klingt fein mit. Ein Feuerwerk für den Gaumen (auch bei Wasserzugabe!).  Abgang: Intensiv und lang. Die rauchigen Komponenten treten wieder stärker hervor. Ein bisschen Lakritze und wieder Spuren der Limone.  Kommentar: Mit Recht ein Spitzenwhisky. Überzeugt durch sein sanftes und doch voluminöses Auftreten. Ein paar Jährchen mehr Reifung würden ihm noch mehr Überzeugungskraft verleihen.
464,464-22,07.01.2017,5.0,"Aroma: ordentlicher Rauch, jetzt die Gummistiefel ;-), nun wagt sich etwas Orange hervor, Malz, leichte Vanille, leichte Zitrusfrüchte, Oliven, Geschmack: Honigsüße und Öl, gepaart mit kräftigen Rauch, Pfeffer baut sich auf, Abgang: kräftiger Antritt, lang und warm, jetzt mit herber Schokolade bis Kakao... und Rauch! Kommentar: Ein Spitzenprodukt von Ardbeg. Ein toller Raucher, wobei der hohe Alkoholgehalt keineswegs dominiert. So ist er mir pur am liebsten. Die Gummistiefel sind dafür jederzeit präsent ;-)."
464,464-23,09.02.2017,,"2.Runde Aroma: kräftiger Rauch - richtig altes Krankenhaus, ordentlich Malz, etwas Vanille und Orange, die Sherryfässer kann ich nicht erkennen, dafür altes Leder und Wachs, Minze, Autoreifen, Geschmack: süß, Pfeffer baut sich auf, Milchschokolade, Abgang: ordentlicher und langer Antritt, bleibt grundlegend süß, schlussendlich nicht sehr komplex,  Kommentar: Ausgezeichnet! Ein wunderbarer Raucher, der unbestritten zu den besten gehört."
464,464-24,07.01.2018,,"3.Runde     Flasche geöffnet:07.01.2017    Alkohol gemessen: 54% Aroma: intensiver phenolischer Rauch, Gummistiefel, .... später kommt dann Malz, Orange und etwas Minze, der Alkohol bleibt im Hintergrund, es ist schwierig hinter dem Rauch noch etwas zu entdecken,  Geschmack: zuerst ölig, wird aber schnell pfeffrig und füllt den Mundraum, jetzt zeigt sich der Alkohol, trockend werdend, Abgang: herber Antritt, ordentlich Eiche überschattet vom Rauch, bleibt aber nicht ewig, Kommentar: Oh, der hat Charakter - der kann schon unter Medizin laufen ;-). Hoher Alkoholgehalt und eine ordentliche Portion Torf stehen zur Kampfansage. Aber, ich mag ihn."
464,464-25,10.04.2016,5.0,Kommentar: Einer der besten Islay Malts. Fünf Sterne.
464,464-26,24.08.2013,4.0,"Aroma:  verbrannter Speck, Salz, Torf, Sherry, Nelken, Karamell, Hafengerüche (moderiges Meerwasser, alte Schiffstaue, Seetang,Muscheln) Geschmack:  Kribbeln auf der Zungenspitze, verbranntes gegerbtes Leder,Salz, dunkle Frucht,Karamellen Abgang:  lang intensiv rauchig , Salz, verbrannter Karamell,Tabak Kommentar:  viel Schottland im Mund zum deftigen Schinkenvesper mit Schmalz und Kümmelbrot"
464,464-27,24.10.2018,5.0,"Tasting mit Glencairn Glas: Aroma: schöner Lagerfeuerrauch (Aztekenofen), Sherry, maritime Salznote, Saftorangen Geschmack: kräftiger rauchig-süßwürziger Antritt, Chilischärfe, Orangen, Zartbitterschokolade, würzige Eiche, Salznote Abgang: sehr lang und süßwürzig, leicht trocken werdend - Rauchnoten, ""salziges Karamell"" und leichte Eichenwürze bleiben Kommentar: ein überaus gut gelungener ""Raucher"", gute Ballance zwischen fruchtiger Sherrysüße und Lagerfeuerrauchnoten, Experimente mit Wasserzugabe bringen eher einen ""Profilverlust"" - mein Fazit: 4,8 Sterne"
464,464-28,18.10.2015,3.0,"Aroma: geräucherter Schinken, etwas Asche, dann süßer, fruchtiger Sherry, Karamell, später Kaffee und Tabak Geschmack: intensiv, Malt, Zartbitterschokolade, Asche, Eiche Abgang: lang, kaltes Lagerfeuer, Asche, Kaffee"
464,464-29,10.06.2016,4.0,"Aroma: Torfrauch, Aschenbecher, kalter Rauch, Vanille, Karamell, getrocknete Banane, leichter Sherry  Geschmack: süß, Rauch, Rauch, Rauch, würzig, leicht salzig  Abgang: sehr lang, süß und rauchig, Eiche  Kommentar: Seine 54,2% stehen ihm gut"
464,464-30,30.11.2017,4.0,"Aroma: Rauch, Vanille, Karamell, leichter Sherry, Tannenhonig   Geschmack: süß, Rauch, würzig,  Abgang: sehr lang, süß und rauchig, Eiche   Kommentar: stark mit seine 54%"
464,464-31,11.06.2017,5.0,"Aroma: Unverdünnt: Zunächst typisches Raucharoma, dahinter Fruchtnoten und deutliche Süße mit Vanille und Honig. Nach Verdünnung kommt der Sherryanteil deutlicher zum Vorschein, kombiniert mit Maluz und süßen Aromen.  Geschmack: Unverdünnt sehr kräftiger Antritt, der Alkohol dominiert zunächst, der Rauch ist überraschend dezent, dafür sehr süß mit Fruchtnoten und Vanille. Nach Verdünnung nimmt der Fruchtanteil deutlich zu, der Rauch ist nur noch dezent spürbar. Beim zweiten und deritten Schluck kommen auch Gewürznoten zum Vorschein mit leichter Bitterkeit der Eiche, Kakao, durch die Rauchigkeit auch Assoziationen von Tabak.  Abgang: Abgang lang und warm mit nur dezenten Rauchnoten, dafür ist die Süße mit dezenten Fruchtnoten noch lange wahrnehmbar.   Kommentar: Sehr gut gemachter Whisky, Rauch und Fruchtnoten ergänzen sich ideal, insgesamt kräftig (vor allem unverdünnt), dabei aber sehr harmonisch und ausgewogen"
464,464-32,03.01.2022,2.0,Aroma: <Rauch> <Alkohol> <Kräuter> <Gewürze>   Geschmack: <Süße> <Rauch> <Gewürze>   Abgang: <Gewürze> <Malz> <Rauch>   Kommentar: 2 Sterne
464,464-33,03.01.2022,3.0,
464,464-34,27.02.2022,4.0,
464,464-35,15.06.2014,5.0,"Aroma: deutlicher Rauch, dunkle Frucht, Früchtebrot, Süße, BBQ, Meeresaromen  Geschmack: starker, würziger Antritt, deutlich spürbarer Sherryeinfluss, Sultaninen, reife, schwarze Johannisbeeren, Brombeeren, geräucherter Schinken, dunkles Früchtebrot ... Sehr harmonische Struktur.  Abgang: sehr lang, rauchig, süffig, Tabak aus der Dose (Plum Cake)  Kommentar: ein grandioser Malt für Rauchliebhaber die dem Sherry gegenüber nicht abgeneigt sind. Gehört einfach in jede Hausbar! Klare Kaufempfehlung!"
464,464-36,14.01.2016,5.0,"Aroma: Wie auf einem Grillfest; Süßer Torfrauch (leicht Medizinisch), Sherry, Ingwer, Nelken, frisch geschnittener Tabak, Leder und erdige Noten.  Geschmack: Starker Antritt, Würzig, Süß, Holzkohle und Asche, Espresso, Eiche, Moos, Sherry, Rumpsteak, weihnachtliche Gewürze, eingelegter Ingwer, Pfeffer und wieder Eiche. (Genau in der Reihenfolge)  Abgang: Lang, mit Lagerfeuerrauch, Long Island IceTea  und Eiche.  Kommentar: Authentischer Malt, öffnet sofort seine Aromen (auch ohne Wasser). Kommt direkt auf den Punkt und geht voll aufs Ganze. Für mich einer der Besten. Weltklasse!"
464,464-37,10.09.2013,5.0,
464,464-38,07.11.2013,5.0,"Aroma: nach rauchiger Torfnase: deutliche Süße, die zunächst nicht einzuordnen ist, d.h. weder Vanille noch Sherry; dann Gewürz/Holznoten  Geschmack: körperreich und sehr komplex, sehr trocken, salzig scharf, Sherry- und Vanillesüße, etwas Holz und Gewürze  Abgang: lang, trocken und salzig  Kommentar: im Vgl. zu Laphis andere Torfnote: mehr Lagerfeuer weniger medizinisch, Körper ein klein wenig leichter und weniger ölig; sehr komplex; Spitzenwhisky"
464,464-39,14.05.2015,4.0,"Aroma: Rauch, Süße, etwas Würze, kühlende Minze, Karamell, ausgewogen mit floralen Noten   Geschmack: bissiger Rauch, etwas Karamell, Nuß + Würze, bitter  Abgang: der Rauch knallt noch einmal, Eiche, die Bitterkeit aus dem Geschmack bildet den Abschluß  Kommentar: super Nase die aus meiner Sicht im Geschmack und Abgang nicht ankommt"
464,464-40,21.12.2014,5.0,"Aroma: Rauch (Lagerfeuer), Räucherspeck, Süße, Tabak, Süßholz, Zitrusfrucht   Geschmack: Honig, leichte Holznote, salzig, sehr ölig, vollmundiges Raucharoma  Abgang: Lang und würzig mit nicht endend wollendem Raucharoma  Kommentar: Ein toller Whisky mit wunderbar ausgeprägter Rauchnote"
464,464-41,21.04.2014,5.0,"Aroma: süßer Rauch nach Speck und Räucherschinken (Duft wie in einer alten Räucherkammer) etwas salzige Seeluft, malzige Sherrynoten, kraftvolles Aroma, kein stark wahrnehmbarer Alkohol, kein Holz  Geschmack: kräftiger rauchige Noten wie im Aroma, geräucherter Speck, dann Folgen auch hier die malzigen süßen Noten, etwas Eiche am Ende, leichte Zartbitterkeit sicher dem Sherryfassanteil geschuldet  Abgang: lang und wärmend, kälter Rauch, erinnernd an ein Buchenfeuer, verbleibt  Kommentar: braucht kein Wasser, zurecht eines der Ardbegflagschiffe aus der Standardrange, fünf Sterne"
464,464-42,17.10.2019,4.0,"Aroma: Rauchig, Espresso, Sherry  Geschmack: Rauchig, Karamalz, Pfeffer  Abgang: Langer rauchiger Abgang, Malz mit Gewürzen  Kommentar: Mit ein paar Tropfen Wasser kommt nochmal ein toller Schub Gewürze durch"
464,464-43,09.09.2015,5.0,"Aroma: Rauch, Sherry, Kaffee (Fruchtigkeit, Vanille und Süße wenn man etwas Wasser hinzufügt und man sich an den Rauch gewöhnt hat)  Geschmack: viel Rauch, öliges, süßes Malz, leichte Salzigkeit  Abgang: lang anhaltend, rauchig, Sherry kommt noch mal durch und schließt so den Kreis zum Ersteindruck beim Verriechen  Kommentar: DER Ardbeg schlechthin in meinen Augen"
464,464-44,29.12.2015,5.0,
464,464-45,28.05.2015,5.0,"Aroma: Rauch, etwas Süße, etwas Karamell, Frucht, Malz  Geschmack: Rauch, Süße, harmonisch, kräftig  Abgang: lang, intensiv  Kommentar: Supergut! Einer meiner Allerliebsten! Jim Murray: 97,5 Punkte.  Michael Jackson: 92 Punkte"
